,link,text,time
87,https://www.instagram.com/p/BfaTTXxHkBC/,"Remembering them.. ""Man is the Cruelest Animal!!! #justiceforbgccats #bgccats #bgc #shangbgccat #shangrilabgc #shangrilabgcfort #BonifacioGlobalCity #CARA #catlover #catsofinstagram #animalcruelty #pestbusterphilippines #carawelfareph #carawelfare #catsofbgc",2018-02-21 00:50:30
88,https://www.instagram.com/p/BfbX-EsBVL7/,Seeing the public's reaction re the #catsofBGC we'd like to remind you our favorite quote... #wheninmanila #wimpets #catsofBGC #catsofManila #Taguig #animalcruelty #cats #catsofinstagram #puspins #puspinsofmeownila #puspinsofmanila #CARA #CARAWelfare #PAWS #PART #animalwelfare #savethecatsofbgc #PETA #cats #kittens,2018-02-20 17:59:54
89,https://www.instagram.com/p/BfbXWPUFBMv/,"Where are the #catsofBGC? We demand an honest answer @shangrilafort @shangrilahotels!
An apology is not enough. Accountability is what we are looking for! #justiceforthecatsofbgc #catsofinstagram #catsagram #catlove",2018-02-20 23:36:52
90,https://www.instagram.com/p/BfbW9bZgeKb/,"#wherearethecats

#rescuecats #catsofbgc #bgc #taguig  #sony #sonya7 #ilce7 #sal50f18 #cats #photography #catsofinstagram",2018-02-20 17:49:36
91,https://www.instagram.com/p/BfbS-zcgDV3/,"Listen to me, evil humans of Shangri-la Fort. Cats. Rule. The. Internet. Meow.",2018-02-20 17:17:48
92,https://www.instagram.com/p/BfbIrq9lZA6/,"Possibly preggers. ❤ Or just full? 😂

Edit: @catsofbgc has confirmed she is spayed and just full. 😆

#cats #catstagram #catsofbgc #catsofhighstreet #catsofserendra",2018-02-21 07:39:12
93,https://www.instagram.com/p/BfbGLxvnXr6/,"Deeply heartbroken with what happened to the #catsofbgc .. Praying they are all safe and sound and on their way back to BGC, where they truly belong... 😔",2018-02-20 15:23:00
94,https://www.instagram.com/p/BfbE84iFgbS/,"Dr. Henry stole my blood again yesterday. 💉 Mom got the results today. It was way better than the results I had last time. Dr. Henry and Mom were happy that I've improved. My creatinine is a bit low, but very manageable. I'm happy I'm better because Mom is leaving on Thursday and she doesn't need to worry about me too much. Dad promised to check on me from time to time at the pet hotel.
.
In the meantime, let's all send some purrs to the lost #CatsOfBgc. I really hope they be found and brought back to where they're suppose to be.
.
#himalayanragdoll #catsofinstagram #cats_of_instagram #ragdollmix  #cat_features_daily #instgramcats #kitty #kittycat #catoftheday #catlovers #cutecat #cutegram #cutenessoverload  #cutecatcrew #cutecatskittens #cutepetclub #cats #catsrule #catstagram #pets #cutecats #instacat #pawsomecats #ragdollcatfans #cutepetpatrol #manilapets #meowoftheday",2018-02-20 15:14:46
95,https://www.instagram.com/p/BfbD29wHeNu/,"In the past few days, we have received overwhelming support from  people we've known online and from people we have never even met. Messages of encouragement and stories of how the #CatsOfBGC have become part of their routine and daily lives were shared, and it brings us much joy that the cats in BGC gave so much to all these people (including us of course!). From the bottom of our hearts, thank you so much! And the cats may not speak like us, but we are certainly sure that's what they all want to say. That's also why we'd like to share with you a personal story from someone who was just so so sooo tired but then, a moment with the cats changed it all. (The following texts contains mentions of depression/suicide, if you are emotionally sensitive regarding those, kindly refrain from reading) ""I guess that was around end of October last year. I entered the plateau of my depression.  Sobrang lala na kasi ng problems sa life and everything. My problems got the best of me. I was lamenting on how I should end my life back then... should I jump? sleeping pills overdose? hang by the noose? burn myself? those things. Di alam ng family ko yung plan ko nun pero alam ng friends ko and dear lord how they persuaded me to not do the unspeakable. kaso matigas ang ulo ko eh. I was determined to do it. I was about to do it nung October 28 pero may pumigil sa akin nun pero I already set another date, November 5, 2017. walang nakakaalam nung nov 5 plan. Death by blunt force trauma. tatalon kasi ako mula sa 6th floor ng university ko. (that's the highest point in our uni). I have like a week left, so I finished all of my org stuff para kahit wala ako kaya ng org makahanap ng kapalit ko after nov 5. May pa last post na rin sana ako sa blog ko, last will, and handwritten letters to everyone I deeply regard. Funny enough, ni isa sa mga yun wala akong prinepare para sa family ko except for my little sister which was a letter I wrote to her. Pero I know naman na di pababasahin ng mom ko yung letter sa kanya so I set it aside... Please read the full story in our Facebook Page.",2018-02-20 15:02:41
96,https://www.instagram.com/p/Bfa-tsyhoRZ/,Where art thou? #CatsofBGC,2018-02-20 14:17:44
97,https://www.instagram.com/p/Bfa-mXnlkZl/,"It saddens me not seeing cats from my city that is a pet friendly environment. No cat would make you day happy. I'm not a cat lover but you can't ever just ignore their cute faces when make ""lambing"" to you. The joy that you feel whenever they meowed at you. Heart warming greetings ~ #catsofbgc #missingcats",2018-02-20 14:16:44
98,https://www.instagram.com/p/Bfa6PpQH1z9/,Hahahaha this is snowie #cats #catsofinstagram #cats_of_instagram #catsofbgc #catsagram #kittens,2018-02-20 13:41:10
99,https://www.instagram.com/p/Bfa3CTalM6t/,The world feels emptier now #wherearethecats #catsofbgc #catkillers  @rain_the_kitty @m.vanhoven @carawelfareph @catsofbgc @centris_cats @technohub_cats,2018-02-20 21:32:18
100,https://www.instagram.com/p/Bfa0NCRhhrj/,Awww I thought I lost my 2 sweethearts 😍 Thank God both of you are still here 😻 #catsofbgc #findingcatsofbgc,2018-02-20 12:45:53
101,https://www.instagram.com/p/BfaqVA9HflI/,Fed these 26 cats today. Imagine the number before the CATastrophe. We do this everyday. Using our own resources.  We know these cats. Kung san territory nila sa bawat sulok ng Shang at High St. Paanong hindi kami maiinis. Pics forwarded to a CARA volunteer. #CatLoversWillUnderstand #CatsOfBGC,2018-02-20 11:19:36
102,https://www.instagram.com/p/Bfake8eAp5X/,"I HOPE YOU ARE STILL ALIVE. These are two of the BGC cats who lived across Din Tai Fung in BGC. #shangrilafort took away the BGC cats including those who were across the street at High Street Central. Now these two siblings are gone. Probably taken in the dead of night by heartless people from Pest Busters. PESTS?!! These are only two of 30-something cats who are probably dead now because nobody is giving straight answers. May you all rot in hell, and may your hotels worldwide be infested by rodents. I do not have enough angry words to say because my heart is broken. @shangrilafort @shangrilahotels #shangrilahotels WE ARE NEVER EVER SETTING FOOT IN YOUR HOTELS EVER AGAIN! Heads must roll, and i mean HUMAN HEADS!",2018-02-20 15:17:33
103,https://www.instagram.com/p/BfaisvfD5OZ/,Enough said. #cattitude #catsofbgc #shangrilathefort #learnfromthis #CATastrophe #cats #music,2018-02-20 10:18:29
104,https://www.instagram.com/p/Bfae4WyDIaJ/,"#Repost @riajavierrr
・・・
Praying tonight that you are all safe and unharmed. We will find you, kitties. Hang in there. 
Photos taken when we were checked in that damn hotel last December 26, 2017.

Shang at The Fort, do these cats look like pests to you? Heartless bastards. 
#justiceforthecatsofbgc #catsofbgc #shangrilaatthefort #boycottshangrilaworldwide #boycottshangrilahotels",2018-02-20 09:39:34
105,https://www.instagram.com/p/BfaaGj2H5mR/,"Saw one cat at bgc @catsofbgc
#catsofbgc
#catsofinstagram
#thefort
#shangrilahotel",2018-02-20 08:57:49
106,https://www.instagram.com/p/BfaQhelHH63/,"Composing this post is hard. I need to recall what happened and on top of that, the #CatsOfBGC issue broke out. I'm feeling a tightness in my throat ever since Saturday. We lost Mari (Mari-chu as well call her) on a Saturday afternoon.

We had a follow up check-up last Wednesday (14Feb). The vet commented on the improvements and had us continue with the medication. She also increased her food intake. We feed her using a syringe. Friday evening, she ate a little. We just thought that maybe she had too much food during the afternoon feeding. Saturday morning came and she has no appetite. She started to breathe heavily and we immediately went to the vet. We had her confined hoping she will pull through. We got a message in the afternoon. I didn't want to touch my phone. It's either another bad news about the BGC cats or it's about Mari. Both ended in a bad way. 
I feel inadequate, angry, sad... I want to blame someone. I want to blame the person who abandoned her, who left her exposed that lead to her sickness. I'm also angry that the Cats of BGC were taken away by pest exterminators. The world is getting smaller, people and corporations are getting greedier, and smaller creatures like Mari are the casualties.

Still, always look for the helpers. I see a great community at CatCarePH. Members listened and purchased our items when we asked for help to pay for Mari's bills. Volunteers who looked for the missing cats although they are stressed and tired from their day jobs. A partner that supports me no matter what. Thank you.

I'll end my post. The tightness in my throat is still here.",2018-02-20 07:34:06
107,https://www.instagram.com/p/BfaNYreHGCq/,"Overwhelm
Panic
Unsure
Anxiety
Distrust
Unstable
Trapped
Frantic
Cats of BGC 
Where are the cats? 
#catsofinstagram 
#catsofbgc 
#9things",2018-02-20 07:06:42
108,https://www.instagram.com/p/BfaMAGzH_Ko/,"Hoping that the missing  #CatsofBGC are all safe and will soon be found. 🙏

For more info and updates about the #CatsOfBGC current situation, kindly visit @catsofbgc.
.
.
#justiceforcats
#catsofbgc 
#catsofinstagram 
#findingcatsofbgc *Photos CCTO",2018-02-20 06:55:07
109,https://www.instagram.com/p/BfaLyyxHYW7/,"#justiceforcats
#catsofbgc 
#catsofinstagram 
#findingcatsofbgc",2018-02-20 06:52:47
110,https://www.instagram.com/p/BfaHgNdAurR/,"Enough is enough! I've had it with these mothafuckin liars on this mothafuckin hotel! @shangrilafort Where are the #CatsOfBGC ?? 👿👿👿 -Alaskito L. Jackson

#justiceforthecatsofbgc 
#catlivesmatter 
#ShangriLIARS
#ShangInaNyo",2018-02-20 06:15:34
111,https://www.instagram.com/p/BfaE6T0A3un/,Where are they now? #catsofbgc #justiceforcats 🐱💕,2018-02-20 05:52:39
112,https://www.instagram.com/p/BfaE1Rnlo4W/,"Cheese: When's dinner?
Human: you just had lunch!!! 😹
.
.
.
#cheese #cheesecatchats #catoftheday #cat #cats #catsofig #catsofinstagram #kitty #kittycat #kitten #kittensofinstagram #kittens #pet #pets #petsofinstagram #petstagram #scottishfold #animals #animallovers #animal #bigboy #fatcat #cutecats #catsofmanila #catsofbgc",2018-02-20 05:52:31
113,https://www.instagram.com/p/BfaC-MsHX1a/,"Why in the world would someone in their right mind think that PESTBUSTERS is a name you can trust to rehome cats? 
This photo with cray, was taken in BGC a couple of years ago (by @jilson.tiu, no less). I didn't know a group was taking care of them then. The efforts and the work done by people behind #CatsofBGC deserves respect and they (more so, the cats) need our help. They don't need your misdirected ""keyboard warriorness"". Adopt, rescue, spay, neuter, and keep an eye out for the furballs victimized by people who ""doesn't know better"" (I'm just being nice, here. I have plenty of ways to describe them). #repost @xanexan • • •
Cray the stray. #catsofinstagram #lovethemstrays",2018-02-21 07:18:37
114,https://www.instagram.com/p/BfaCXDzAH1c/,"Why in the world would someone in their right mind think that PESTBUSTERS is a name you can trust to rehome cats? 
This photo with cray, was taken in BGC a couple of years ago (by @jilson.tiu, no less). I didn't know a group was taking care of them then. The efforts and the work done by people in #CatsofBGC deserves respect and they (more so, the cats) need our help. They don't need your misdirected ""keyboard warriorness"". Adopt, rescue, spay, neuter, and keep an eye out for the furballs victimized by people who ""doesn't know better"" (I'm just being nice, here. I have plenty of ways to describe them). #repost @xanexan
• • •
Cray the stray. #catsofinstagram #lovethemstrays",2018-02-20 05:32:57
115,https://www.instagram.com/p/BfZ9BZsB5UC/,#catsofinstagram #catsofbgc #notoanimalcruelty #ilovecats #catlovers #catlady #motherofcats #ailurophile,2018-02-20 04:45:25
116,https://www.instagram.com/p/BfZ6HtigUXQ/,#FindingCatsofBGC Boycott Shangri-La and bring justice to the missing cats. Photo made by James Cruz. @catsofbgc,2018-02-20 04:18:21
117,https://www.instagram.com/p/BfZ5iC4Fzex/,Hoping the #catsofBGC are found and brought back to their park soon. #catlivesmatter,2018-02-20 04:15:36
118,https://www.instagram.com/p/BfZ5QnIlvwM/,"If you have heard the news about the #catsofbgc, it will highlight the fact that as a country we have so much to learn about managing the strays in our community. Spaying and neutering our own pets is a big help and adopting instead of buying. We can also support Trap-Neuter-Return in our little barangays. Our catvocacy stands firm and we support @carawelfareph for all the sacrifices they do. We are happy to announce that Mark has been happily enjoying his furever home with his official sister Bunny. Please keep the BGC cats in your prayers and help us find homes for #caracats. We need to have as much cats adopted so that we may help more of those in need. 📷: @petograpiya #cats #pusa #puspin #catstagram #catsofmanila #catsofinstagram #catsofig #catsofinsta #ccm_mark",2018-02-20 04:10:50
